X,Y,id,
-21386.2975424738,295714.898323137,348
-21354.9268351406,295689.757088018,349
-21339.8216402831,295676.363329953,350
-21370.4847222883,295708.400883266,351
-21360.6919454917,295689.805035121,352
-21336.87557068,295675.467180058,353
-21379.6446641181,295687.846913589,354
-21375.2445112442,295694.974893994,355
-21343.2781343387,295700.151306905,356
-21351.6508736721,295685.682011449,357
-21340.7584219186,295696.836873786,358
-21375.4841839463,295664.637270039,359
-21346.2279240249,295663.920984241,360
-21354.8315353112,295699.191672781,361
-21350.1240976001,295681.492591119,362
-21340.3261788361,295682.64982463,363
-21369.9429401475,295668.809104776,364
-21347.0712322633,295686.671515248,365
-21381.9833182957,295694.899264393,366
-21384.1544374492,295674.026596077,367
-21355.7744430118,295693.495603605,368
-21383.2295221733,295714.198578493,369
-21355.8208680085,295691.00765505,370
-21360.9397678706,295680.102934712,371
-21334.9132183727,295712.035009684,372
-21390.9945201524,295673.345902332,373
-21394.6407607362,295676.653676979,374
-21364.5310716391,295704.534122959,375
-21376.9313914622,295667.535026022,376
-21380.2000154514,295697.346457825,377
-21362.3056634142,295692.740829975,378
-21340.9952678055,295676.777230669,379
-21379.5228468162,295667.597265841,380
-21373.997162048,295716.444542968,381
-21396.7919304791,295664.456885393,382
-21376.9191078766,295704.449753213,383
-21390.1461421606,295682.257227231,384
-21353.3727034595,295685.119783646,385
-21362.9924876375,295670.37451982,386
-21352.8413683991,295687.708228974,387
-21358.9839684589,295708.594542192,388
-21386.8214659384,295696.11634112,389
-21385.041237033,295713.728456213,390
-21380.7892729825,295672.483965135,391
-21390.6389700353,295707.066350572,392
-21385.9031910504,295705.569093737,393
-21372.3526800179,295672.53097837,394
-21334.9052629978,295696.967103281,395
-21369.8150406021,295683.356164852,396
-21362.8301632942,295688.976786738,397
-21359.4354231628,295689.630771381,398
-21383.1312732937,295688.646093812,399
