X,Y,id,
-21353.8936744977,295680.55141545,113
-21338.155643584,295677.059309831,114
-21389.021230857,295688.881865369,115
-21365.707603321,295663.746128275,116
-21345.1680325433,295682.411882398,117
-21361.4236035043,295714.022056036,118
-21387.8534195752,295665.391340622,119
-21392.2556313451,295666.555500993,120
-21375.2397384882,295678.057694548,121
-21356.6290628125,295694.312577256,122
-21342.7211909261,295694.617283521,123
-21369.661109765,295688.898673911,124
-21334.314455734,295688.479588183,125
-21355.9930232596,295674.621925452,126
-21370.3567845683,295665.140287363,127
-21358.3293744749,295677.471610785,128
-21385.4691563368,295668.682001885,129
-21361.8419988515,295714.445824135,130
-21371.0961911858,295696.501578785,131
-21352.4243710567,295709.376476246,132
-21352.4705939081,295704.901032777,133
-21386.5796686017,295674.105360901,134
-21357.6659051655,295694.739095877,135
-21347.9541609582,295705.485959011,136
-21362.3206820235,295669.420612719,137
-21345.7923823975,295702.320854196,138
-21379.0341243569,295672.220358843,139
-21379.834797126,295694.818962953,140
-21353.3979180586,295673.217619732,141
-21375.3738948849,295710.97504969,142
-21393.6346825154,295691.526766305,143
-21384.2786177291,295695.713488667,144
-21376.0254229442,295703.803560829,145
-21375.7390795898,295681.915998437,146
-21372.4255311509,295667.238015416,147
-21339.4897675548,295689.229060596,148
-21390.6185106433,295712.461359423,149
-21369.5535341441,295690.260664417,150
-21395.6209514213,295694.250477286,151
-21344.2919945083,295666.297893605,152
-21396.50864071,295676.227201603,153
-21368.0719384534,295711.063207519,154
-21382.9545888227,295663.083605554,155
-21356.5009728533,295674.689613825,156
-21388.69817815,295682.103836576,157
-21379.0389249887,295663.549237781,158
-21367.7765492285,295715.707171237,159
-21373.2640538704,295671.510746469,160
-21383.706284391,295683.47674526,161
-21386.1453681976,295708.304261183,162
-21383.1259305741,295670.219040015,163
-21378.0791473332,295703.708677346,164
-21352.5205445646,295710.959661344,165
-21355.2907080382,295708.502235291,166
-21349.0611323156,295691.406314269,167
-21364.3414907804,295691.886740653,168
-21362.2942426416,295665.979507281,169
-21344.0886345355,295715.926677094,170
-21393.1140964892,295671.367345199,171
-21394.0527671054,295682.889855667,172
-21343.1609170474,295701.035002443,173
-21336.4060325911,295690.062977609,174
-21355.014275564,295673.168224349,175
-21364.6886785021,295704.737363813,176
-21367.49202629,295696.560404054,177
-21351.955896664,295680.983103319,178
-21353.8204352897,295694.853791906,179
-21393.701486085,295681.699921315,180
-21367.7868760354,295689.023077043,181
-21382.9874446415,295671.533306412,182
-21335.4676243609,295698.830770191,183
-21378.4038968134,295702.956692389,184
-21362.1209427298,295695.63362628,185
-21339.4236452294,295670.254733676,186
-21355.8190774406,295710.505581596,187
-21344.5007754717,295696.624080527,188
-21393.3153495132,295684.042193345,189
-21366.6690842812,295666.924654036,190
-21373.2839007961,295690.441668004,191
-21362.5255093346,295698.672179498,192
-21365.1579297368,295684.937632628,193
-21362.4128582495,295704.313377463,194
-21386.9969038479,295680.196764947,195
-21378.4341668879,295684.991641694,196
-21342.6316554202,295686.988410592,197
-21346.784669259,295673.674379094,198
-21357.9963559925,295683.118243918,199
